"id";"serial";"selling";"serviceInterval";"commission";"lastService";"nextService";"service";"status";"type";"createdAt";"updatedAt";"OrganisationId";"CurrentOwnerId"
"28e063e6-b69b-11e5-a3ef-ca8d614123eb";"1401812996";0;90;"2010-09-09 00:00:00";"2011-05-04 00:00:00";"2011-08-02 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca593e-b69b-11e5-a3ef-ca8d614123eb"
"28e06454-b69b-11e5-a3ef-ca8d614123eb";"140189";0;90;"2015-10-12 00:00:00";"2018-10-02 14:30:00";"2018-12-31 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-03 01:03:33";"726be070-b520-11e5-9464-5b3f2a16f175";"28c5291e-b69b-11e5-a3ef-ca8d614123eb"
"28e064b8-b69b-11e5-a3ef-ca8d614123eb";"140191";0;90;"2014-08-04 00:00:00";"2018-10-04 14:30:00";"2019-01-02 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-05 01:10:12";"726be070-b520-11e5-9464-5b3f2a16f175";"28befb5c-b69b-11e5-a3ef-ca8d614123eb"
"28e0651c-b69b-11e5-a3ef-ca8d614123eb";"1401912997";0;90;"2010-12-14 00:00:00";"2018-09-24 14:30:00";"2018-12-23 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-25 03:21:54";"726be070-b520-11e5-9464-5b3f2a16f175";"28c421f4-b69b-11e5-a3ef-ca8d614123eb"
"28e06580-b69b-11e5-a3ef-ca8d614123eb";"140192";0;90;"2015-05-26 00:00:00";"2018-08-21 14:30:00";"2018-11-19 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-22 00:11:45";"726be070-b520-11e5-9464-5b3f2a16f175";"28c03008-b69b-11e5-a3ef-ca8d614123eb"
"28e065e4-b69b-11e5-a3ef-ca8d614123eb";"140193";0;90;"2014-08-26 00:00:00";"2018-08-19 14:30:00";"2018-11-17 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-20 02:42:42";"726be070-b520-11e5-9464-5b3f2a16f175";"28c488ec-b69b-11e5-a3ef-ca8d614123eb"
"28e06652-b69b-11e5-a3ef-ca8d614123eb";"1402012998";0;90;"2010-05-06 00:00:00";"2018-08-29 14:30:00";"2018-11-27 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-30 02:17:33";"726be070-b520-11e5-9464-5b3f2a16f175";"28c4d46e-b69b-11e5-a3ef-ca8d614123eb"
"28e066b6-b69b-11e5-a3ef-ca8d614123eb";"1402112999";0;90;"2010-03-16 00:00:00";"2018-08-28 14:30:00";"2018-11-26 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-29 02:06:30";"726be070-b520-11e5-9464-5b3f2a16f175";"28c519ba-b69b-11e5-a3ef-ca8d614123eb"
"28e0671a-b69b-11e5-a3ef-ca8d614123eb";"1402213000";0;90;"2010-01-08 00:00:00";"2018-10-28 13:30:00";"2019-01-26 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-29 04:41:34";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca539e-b69b-11e5-a3ef-ca8d614123eb"
"28e06774-b69b-11e5-a3ef-ca8d614123eb";"1403813016";0;90;"2009-12-09 00:00:00";"2014-07-30 00:00:00";"2014-10-28 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca513c-b69b-11e5-a3ef-ca8d614123eb"
"28e067d8-b69b-11e5-a3ef-ca8d614123eb";"140382";0;90;"2015-06-05 00:00:00";"2018-10-28 13:30:00";"2019-01-26 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-28 23:53:44";"726be070-b520-11e5-9464-5b3f2a16f175";"28c559ca-b69b-11e5-a3ef-ca8d614123eb"
"28e06846-b69b-11e5-a3ef-ca8d614123eb";"140383";0;90;"2015-11-05 13:30:00";"2018-08-20 14:30:00";"2018-11-18 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-21 01:42:38";"726be070-b520-11e5-9464-5b3f2a16f175";"28c486c6-b69b-11e5-a3ef-ca8d614123eb"
"28e068b4-b69b-11e5-a3ef-ca8d614123eb";"140384";0;90;"2015-05-07 00:00:00";"2018-10-24 13:30:00";"2019-01-22 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-24 22:00:12";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3fd3c-b69b-11e5-a3ef-ca8d614123eb"
"28e06918-b69b-11e5-a3ef-ca8d614123eb";"140385";0;90;"2015-05-07 00:00:00";"";"";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c34a22-b69b-11e5-a3ef-ca8d614123eb"
"28e06986-b69b-11e5-a3ef-ca8d614123eb";"140391";0;90;"2014-09-04 00:00:00";"2015-10-22 00:00:00";"2016-01-20 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9d8ba-b69b-11e5-a3ef-ca8d614123eb"
"28e069ea-b69b-11e5-a3ef-ca8d614123eb";"1404013018";0;90;"2010-02-18 00:00:00";"2018-09-17 14:30:00";"2018-12-16 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-18 00:43:14";"726be070-b520-11e5-9464-5b3f2a16f175";"28c55308-b69b-11e5-a3ef-ca8d614123eb"
"28e06a44-b69b-11e5-a3ef-ca8d614123eb";"1404113019";0;90;"2010-03-25 00:00:00";"2018-10-02 14:30:00";"2018-12-31 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-03 02:36:40";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca0cae-b69b-11e5-a3ef-ca8d614123eb"
"28e06aa8-b69b-11e5-a3ef-ca8d614123eb";"1404213020";0;90;"2009-12-14 00:00:00";"2018-09-11 14:30:00";"2018-12-10 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-12 03:14:28";"726be070-b520-11e5-9464-5b3f2a16f175";"2bc78308-0b80-43e5-9410-d3d12a849a4e"
"28e06b0c-b69b-11e5-a3ef-ca8d614123eb";"1404313021";0;90;"2012-05-08 00:00:00";"2014-04-30 00:00:00";"2014-07-29 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";""
"28e06b70-b69b-11e5-a3ef-ca8d614123eb";"1404413022";0;90;"2010-05-11 00:00:00";"2018-09-17 14:30:00";"2018-12-16 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-18 04:42:40";"726be070-b520-11e5-9464-5b3f2a16f175";"489e763d-103b-44d2-8c01-20c99ec55ad0"
"28e06bd4-b69b-11e5-a3ef-ca8d614123eb";"1404513023";0;90;"2009-12-17 00:00:00";"2015-08-17 00:00:00";"2015-11-15 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28bf084a-b69b-11e5-a3ef-ca8d614123eb"
"28e06c2e-b69b-11e5-a3ef-ca8d614123eb";"1404613024";0;90;"2010-10-12 00:00:00";"2018-08-08 14:30:00";"2018-11-06 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-09 05:01:28";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3bba6-b69b-11e5-a3ef-ca8d614123eb"
"28e06c92-b69b-11e5-a3ef-ca8d614123eb";"140462";0;90;"2014-12-14 00:00:00";"2018-10-22 13:30:00";"2019-01-20 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-23 03:09:22";"726be070-b520-11e5-9464-5b3f2a16f175";"28c408fe-b69b-11e5-a3ef-ca8d614123eb"
"28e06cf6-b69b-11e5-a3ef-ca8d614123eb";"140463";0;90;"2015-02-26 00:00:00";"2018-09-05 14:30:00";"2018-12-04 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-06 01:55:31";"726be070-b520-11e5-9464-5b3f2a16f175";"28c01f5a-b69b-11e5-a3ef-ca8d614123eb"
"28e06eea-b69b-11e5-a3ef-ca8d614123eb";"1404713025";0;90;"2010-11-15 00:00:00";"2018-09-03 14:30:00";"2018-12-02 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-04 00:29:51";"726be070-b520-11e5-9464-5b3f2a16f175";"28c2a3d8-b69b-11e5-a3ef-ca8d614123eb"
"28e06f58-b69b-11e5-a3ef-ca8d614123eb";"1404813026";0;90;"2010-06-04 00:00:00";"2018-09-12 14:30:00";"2018-12-11 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-13 00:16:15";"726be070-b520-11e5-9464-5b3f2a16f175";"28c34f22-b69b-11e5-a3ef-ca8d614123eb"
"28e06fb2-b69b-11e5-a3ef-ca8d614123eb";"1405014";0;90;"2015-02-23 00:00:00";"2018-10-17 13:30:00";"2019-01-15 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-18 00:08:13";"726be070-b520-11e5-9464-5b3f2a16f175";"28c28bb4-b69b-11e5-a3ef-ca8d614123eb"
"28e0708e-b69b-11e5-a3ef-ca8d614123eb";"140580";0;90;"";"";"";1;"AWAITING_COMMISSION";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";""
"28e070f2-b69b-11e5-a3ef-ca8d614123eb";"140581";0;90;"2014-11-22 00:00:00";"2018-11-08 13:30:00";"2019-02-06 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-11-09 01:42:42";"726be070-b520-11e5-9464-5b3f2a16f175";"28c48f2c-b69b-11e5-a3ef-ca8d614123eb"
"28e071b0-b69b-11e5-a3ef-ca8d614123eb";"140680";0;90;"2015-06-19 00:00:00";"2017-08-30 14:30:00";"2017-11-28 14:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-02-02 04:57:24";"726be070-b520-11e5-9464-5b3f2a16f175";"28c36264-b69b-11e5-a3ef-ca8d614123eb"
"28e0721e-b69b-11e5-a3ef-ca8d614123eb";"140684";0;90;"2015-05-07 00:00:00";"2018-08-19 14:30:00";"2018-11-17 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-20 03:28:16";"726be070-b520-11e5-9464-5b3f2a16f175";"28c48b6c-b69b-11e5-a3ef-ca8d614123eb"
"28e07296-b69b-11e5-a3ef-ca8d614123eb";"140686";0;90;"2015-01-26 00:00:00";"2018-09-09 14:30:00";"2018-12-08 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-10 01:07:56";"726be070-b520-11e5-9464-5b3f2a16f175";"28c356f2-b69b-11e5-a3ef-ca8d614123eb"
"28e07304-b69b-11e5-a3ef-ca8d614123eb";"140687";0;90;"2015-06-12 00:00:00";"2018-08-21 14:30:00";"2018-11-19 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-22 04:19:31";"726be070-b520-11e5-9464-5b3f2a16f175";"0d8a7b97-3616-40bd-ad04-a5c0f519e2e7"
"28e07368-b69b-11e5-a3ef-ca8d614123eb";"140689";0;90;"2015-12-07 00:00:00";"2018-08-30 14:30:00";"2018-11-28 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-31 01:20:27";"726be070-b520-11e5-9464-5b3f2a16f175";"28c2f342-b69b-11e5-a3ef-ca8d614123eb"
"28e073d6-b69b-11e5-a3ef-ca8d614123eb";"140690";0;90;"2015-01-15 00:00:00";"2018-10-29 13:30:00";"2019-01-27 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-30 02:14:16";"726be070-b520-11e5-9464-5b3f2a16f175";"28c35940-b69b-11e5-a3ef-ca8d614123eb"
"28e0743a-b69b-11e5-a3ef-ca8d614123eb";"140691";0;90;"2015-07-14 00:00:00";"2018-08-20 14:30:00";"2018-11-18 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-21 05:53:25";"726be070-b520-11e5-9464-5b3f2a16f175";"28c03152-b69b-11e5-a3ef-ca8d614123eb"
"28e07494-b69b-11e5-a3ef-ca8d614123eb";"140762";0;90;"2015-02-12 00:00:00";"2018-11-01 13:30:00";"2019-01-30 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-11-01 22:42:53";"726be070-b520-11e5-9464-5b3f2a16f175";"28c65d34-b69b-11e5-a3ef-ca8d614123eb"
"28e074f8-b69b-11e5-a3ef-ca8d614123eb";"140771";0;90;"2015-02-28 00:00:00";"2018-10-22 13:30:00";"2019-01-20 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-23 01:25:52";"726be070-b520-11e5-9464-5b3f2a16f175";"28bf05e8-b69b-11e5-a3ef-ca8d614123eb"
"28e0771e-b69b-11e5-a3ef-ca8d614123eb";"140781";0;90;"2015-01-30 00:00:00";"2018-08-29 14:30:00";"2018-11-27 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-30 02:16:25";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3db72-b69b-11e5-a3ef-ca8d614123eb"
"28e07782-b69b-11e5-a3ef-ca8d614123eb";"140782";0;90;"2015-04-13 00:00:00";"2018-09-09 14:30:00";"2018-12-08 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-10 01:08:26";"726be070-b520-11e5-9464-5b3f2a16f175";"28c51866-b69b-11e5-a3ef-ca8d614123eb"
"28e07872-b69b-11e5-a3ef-ca8d614123eb";"1409013068";0;90;"2010-09-09 00:00:00";"2018-09-17 14:30:00";"2018-12-16 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-18 05:16:51";"726be070-b520-11e5-9464-5b3f2a16f175";"28bf0b6a-b69b-11e5-a3ef-ca8d614123eb"
"28e078d6-b69b-11e5-a3ef-ca8d614123eb";"1409113069";0;90;"2010-10-13 00:00:00";"2018-09-19 14:30:00";"2018-12-18 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-20 00:19:39";"726be070-b520-11e5-9464-5b3f2a16f175";"28c2a306-b69b-11e5-a3ef-ca8d614123eb"
"28e0793a-b69b-11e5-a3ef-ca8d614123eb";"1409213070";0;90;"2010-08-19 00:00:00";"2018-09-05 14:30:00";"2018-12-04 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-06 02:52:24";"726be070-b520-11e5-9464-5b3f2a16f175";"28c31e76-b69b-11e5-a3ef-ca8d614123eb"
"28e07bc4-b69b-11e5-a3ef-ca8d614123eb";"1409313071";0;90;"2010-01-14 00:00:00";"2018-10-28 13:30:00";"2019-01-26 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-29 04:41:58";"726be070-b520-11e5-9464-5b3f2a16f175";"28c63c46-b69b-11e5-a3ef-ca8d614123eb"
"28e07c28-b69b-11e5-a3ef-ca8d614123eb";"1409413072";0;90;"2013-06-01 00:00:00";"2018-03-13 13:30:00";"2018-06-11 13:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-06-05 01:15:18";"726be070-b520-11e5-9464-5b3f2a16f175";"28c4076e-b69b-11e5-a3ef-ca8d614123eb"
"28e07c82-b69b-11e5-a3ef-ca8d614123eb";"1409513073";0;90;"2010-09-17 00:00:00";"2018-10-08 13:30:00";"2019-01-06 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-08 23:33:31";"726be070-b520-11e5-9464-5b3f2a16f175";"28c36318-b69b-11e5-a3ef-ca8d614123eb"
"28e07ce6-b69b-11e5-a3ef-ca8d614123eb";"1409613074";0;90;"2011-02-12 00:00:00";"2018-10-29 13:30:00";"2019-01-27 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-30 03:38:39";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3a990-b69b-11e5-a3ef-ca8d614123eb"
"28e07ef8-b69b-11e5-a3ef-ca8d614123eb";"1409813076";0;90;"2010-11-25 00:00:00";"2018-07-30 14:30:00";"2018-10-28 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-07-31 02:25:58";"726be070-b520-11e5-9464-5b3f2a16f175";"7fb0ea08-3446-4580-b0da-d35b3d483b6d"
"28e07f52-b69b-11e5-a3ef-ca8d614123eb";"1409913077";0;90;"2010-04-16 00:00:00";"2013-11-11 00:00:00";"2014-02-09 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c320ba-b69b-11e5-a3ef-ca8d614123eb"
"28e07ffc-b69b-11e5-a3ef-ca8d614123eb";"1413013107";0;90;"2010-06-17 00:00:00";"2018-10-23 13:30:00";"2019-01-21 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-24 02:55:01";"726be070-b520-11e5-9464-5b3f2a16f175";"28c2dc5e-b69b-11e5-a3ef-ca8d614123eb"
"28e16cb4-b69b-11e5-a3ef-ca8d614123eb";"1413113108";0;90;"2010-07-16 00:00:00";"2014-08-27 00:00:00";"2014-11-25 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca478c-b69b-11e5-a3ef-ca8d614123eb"
"28e1711e-b69b-11e5-a3ef-ca8d614123eb";"1414913126";0;90;"2010-01-04 00:00:00";"2016-09-22 00:00:00";"2016-12-21 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2017-01-03 03:27:50";"726be070-b520-11e5-9464-5b3f2a16f175";"28c6582a-b69b-11e5-a3ef-ca8d614123eb"
"28e171fa-b69b-11e5-a3ef-ca8d614123eb";"1415013127";0;90;"2013-04-10 00:00:00";"";"";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c2e7f8-b69b-11e5-a3ef-ca8d614123eb"
"28e172b8-b69b-11e5-a3ef-ca8d614123eb";"1416013137";0;90;"2011-01-31 00:00:00";"2018-10-23 13:30:00";"2019-01-21 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-24 06:13:16";"726be070-b520-11e5-9464-5b3f2a16f175";"28c65f64-b69b-11e5-a3ef-ca8d614123eb"
"28e17614-b69b-11e5-a3ef-ca8d614123eb";"1416613143";0;90;"2010-04-13 00:00:00";"2018-08-28 14:30:00";"2018-11-26 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-29 02:34:54";"726be070-b520-11e5-9464-5b3f2a16f175";"28c55b1e-b69b-11e5-a3ef-ca8d614123eb"
"28e176f0-b69b-11e5-a3ef-ca8d614123eb";"1416813145";0;90;"2010-07-16 00:00:00";"2018-08-08 14:30:00";"2018-11-06 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-09 06:01:05";"726be070-b520-11e5-9464-5b3f2a16f175";"ba177043-7263-42de-9dee-b984fc3e0db0"
"28e1795c-b69b-11e5-a3ef-ca8d614123eb";"1417013147";0;90;"2010-04-03 00:00:00";"2018-10-15 13:30:00";"2019-01-13 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-16 01:22:08";"726be070-b520-11e5-9464-5b3f2a16f175";"28c56cbc-b69b-11e5-a3ef-ca8d614123eb"
"28e17bc8-b69b-11e5-a3ef-ca8d614123eb";"1417113148";0;90;"";"";"";1;"AWAITING_COMMISSION";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";""
"28e17e98-b69b-11e5-a3ef-ca8d614123eb";"1417213149";0;90;"2010-10-28 00:00:00";"2018-09-24 14:30:00";"2018-12-23 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-25 04:07:33";"726be070-b520-11e5-9464-5b3f2a16f175";"28c448f0-b69b-11e5-a3ef-ca8d614123eb"
"28e18186-b69b-11e5-a3ef-ca8d614123eb";"1417313150";0;90;"";"";"";1;"AWAITING_COMMISSION";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";""
"28e185b4-b69b-11e5-a3ef-ca8d614123eb";"1417413151";0;90;"2012-02-13 00:00:00";"";"";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"b4e26985-65e4-46ce-943c-39cc2a1688be"
"28e1879e-b69b-11e5-a3ef-ca8d614123eb";"1417513152";0;90;"2010-06-15 00:00:00";"2018-08-15 14:30:00";"2018-11-13 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-16 01:51:45";"726be070-b520-11e5-9464-5b3f2a16f175";"28c37358-b69b-11e5-a3ef-ca8d614123eb"
"28e1882a-b69b-11e5-a3ef-ca8d614123eb";"1417613153";0;90;"2010-04-14 00:00:00";"2018-09-04 14:30:00";"2018-12-03 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-05 02:04:43";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9dc84-b69b-11e5-a3ef-ca8d614123eb"
"28e188a2-b69b-11e5-a3ef-ca8d614123eb";"1418513162";0;90;"2010-07-18 00:00:00";"2018-10-15 13:30:00";"2019-01-13 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-16 02:46:38";"726be070-b520-11e5-9464-5b3f2a16f175";"28c2fa18-b69b-11e5-a3ef-ca8d614123eb"
"28e1891a-b69b-11e5-a3ef-ca8d614123eb";"1418613163";0;90;"2010-10-12 00:00:00";"2018-10-23 13:30:00";"2019-01-21 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-24 02:12:00";"726be070-b520-11e5-9464-5b3f2a16f175";"c6ef6d2a-504e-46bc-b9aa-a5e21a9e95eb"
"28e18992-b69b-11e5-a3ef-ca8d614123eb";"1418713164";0;90;"2010-04-13 00:00:00";"2018-10-23 13:30:00";"2019-01-21 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-24 03:52:48";"726be070-b520-11e5-9464-5b3f2a16f175";"28c48a40-b69b-11e5-a3ef-ca8d614123eb"
"28e18a0a-b69b-11e5-a3ef-ca8d614123eb";"1418913166";0;90;"2011-03-29 00:00:00";"2018-09-11 14:30:00";"2018-12-10 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-12 04:21:22";"726be070-b520-11e5-9464-5b3f2a16f175";"28c00326-b69b-11e5-a3ef-ca8d614123eb"
"28e18a82-b69b-11e5-a3ef-ca8d614123eb";"1419013167";0;90;"2010-03-09 00:00:00";"2018-09-11 14:30:00";"2018-12-10 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-12 04:00:31";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca0768-b69b-11e5-a3ef-ca8d614123eb"
"28e18afa-b69b-11e5-a3ef-ca8d614123eb";"1420113178";0;90;"2010-02-21 00:00:00";"2017-10-17 13:30:00";"2018-01-15 13:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-02-02 04:56:51";"726be070-b520-11e5-9464-5b3f2a16f175";"28c5565a-b69b-11e5-a3ef-ca8d614123eb"
"28e18b72-b69b-11e5-a3ef-ca8d614123eb";"1420413181";0;90;"2012-02-11 00:00:00";"2018-10-10 13:30:00";"2019-01-08 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-11 00:53:48";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca4872-b69b-11e5-a3ef-ca8d614123eb"
"28e18bea-b69b-11e5-a3ef-ca8d614123eb";"1420713184";0;90;"2010-03-02 00:00:00";"2018-10-22 13:30:00";"2019-01-20 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-23 02:45:03";"726be070-b520-11e5-9464-5b3f2a16f175";"28c39d92-b69b-11e5-a3ef-ca8d614123eb"
"28e18c62-b69b-11e5-a3ef-ca8d614123eb";"1420813185";0;90;"2010-02-08 00:00:00";"2018-09-10 14:30:00";"2018-12-09 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-11 05:19:34";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3df5a-b69b-11e5-a3ef-ca8d614123eb"
"28e18cda-b69b-11e5-a3ef-ca8d614123eb";"1420913186";0;90;"2010-09-09 00:00:00";"2012-04-03 00:00:00";"2012-07-02 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c55506-b69b-11e5-a3ef-ca8d614123eb"
"28e18d48-b69b-11e5-a3ef-ca8d614123eb";"1459713572";0;90;"2010-06-11 00:00:00";"2018-10-22 13:30:00";"2019-01-20 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-23 00:58:07";"726be070-b520-11e5-9464-5b3f2a16f175";"28c5178a-b69b-11e5-a3ef-ca8d614123eb"
"28e18dca-b69b-11e5-a3ef-ca8d614123eb";"1460213577";0;90;"2010-10-27 00:00:00";"2018-09-05 14:30:00";"2018-12-04 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-06 06:07:30";"726be070-b520-11e5-9464-5b3f2a16f175";"28c35eea-b69b-11e5-a3ef-ca8d614123eb"
"28e18e42-b69b-11e5-a3ef-ca8d614123eb";"1460313578";0;90;"2011-11-29 00:00:00";"2013-02-06 00:00:00";"2013-05-07 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9ec9c-b69b-11e5-a3ef-ca8d614123eb"
